fecha,posicion,cancion,artista,es_colaboracion
2016-06-23,704,Wild Things,Alessia Cara,0
2016-06-23,718,Kill Em With Kindness,Selena Gomez,0
2016-06-23,732,Really Really,Kevin Gates,0
2016-06-23,746,Came Here To Forget,Blake Shelton,0
2016-06-23,760,Uber Everywhere,MadeinTYO,0
2016-06-23,774,My Church,Maren Morris,0
2016-06-23,788,Somewhere On A Beach,Dierks Bentley,0
2016-06-23,802,Church Bells,Carrie Underwood,0
2016-06-23,816,From The Ground Up,Dan + Shay,0
2016-06-23,830,Lights Come On,Jason Aldean,0
2016-06-23,844,I Hate U I Love U,GnashFeaturing Olivia O'Brien,1
2016-06-23,858,Wasted Time,Keith Urban,0
2016-06-23,872,Wake Up,Fetty Wap,0
2016-06-23,886,Messin' Around,PitbullFeaturingEnrique Iglesias,1
2016-06-23,900,Body,Dreezy FeaturingJeremih,1
2016-06-23,914,The Sound Of Silence,Disturbed,0
2016-06-23,928,Head Over Boots,Jon Pardi,0
2016-06-23,942,Record Year,Eric Church,0
2016-06-23,956,Hype,Drake,0
2016-06-23,970,Snapback,Old Dominion,0
2016-06-23,984,You Don't Own Me,Grace FeaturingG-Eazy,1
2016-06-23,998,Childs Play,Drake,0
2016-06-23,1012,Still Here,Drake,0
2016-06-23,1026,Wherever I Go,OneRepublic,0
2016-06-23,1040,Nothing Is Promised,Mike Will Made-ItxRihanna,0
2016-06-23,1054,Light It Up,Major LazerFeaturingNyla& Fuse ODG,1
2016-06-23,1068,Grammys,DrakeFeaturingFuture,1
2016-06-23,1082,Think Of You,Chris YoungDuet WithCassadee Pope,0
2016-06-23,1096,Gold,Kiiara,0
2016-06-23,1110,Noise,Kenny Chesney,0
2016-06-23,1124,Peter Pan,Kelsea Ballerini,0
2016-06-23,1138,Make You Miss Me,Sam Hunt,0
2016-06-23,1152,American Country Love Song,Jake Owen,0
2016-06-23,1166,Might Not,BellyFeaturingThe Weeknd,1
2016-06-23,1180,With You,DrakeFeaturingPARTYNEXTDOOR,1
2016-06-23,1194,"Sit Still, Look Pretty",Daya,0
2016-06-23,1208,Mind Reader,Dustin Lynch,0
2016-06-23,1222,Formation,Beyonce,0
2016-06-23,1236,With You Tonight / Hasta El Amanecer,Nicky Jam,0
2016-06-23,1250,Ophelia,The Lumineers,0
2016-06-23,1264,Feel No Ways,Drake,0
2016-06-23,1278,Faded,Alan Walker,0
2016-06-23,1292,Fix,Chris Lane,0
2016-06-23,1306,Law,Yo GottiFeaturingE-40,1
2016-06-23,1320,Piece By Piece,Kelly Clarkson,0
2016-06-23,1334,Kiss It Better,Rihanna,0
2016-06-23,1348,"Father Stretch My Hands, Pt. 1",Kanye West,0
2016-06-23,1362,Moolah,Young Greatness,0
2016-06-23,1376,No Problem,Chance the RapperFeaturingLil Wayne&2 Chainz,1
2016-06-23,1390,Youth,Troye Sivan,0
2016-06-16,4,One Dance,DrakeFeaturingWizkid&Kyla,1
2016-06-16,18,Panda,Desiigner,0
2016-06-16,32,Can't Stop The Feeling!,Justin Timberlake,0
2016-06-16,46,Work From Home,Fifth HarmonyFeaturingTy Dolla $ign,1
2016-06-16,60,Don't Let Me Down,The ChainsmokersFeaturingDaya,1
2016-06-16,74,7 Years,Lukas Graham,0
2016-06-16,88,I Took A Pill In Ibiza,Mike Posner,0
2016-06-16,102,Needed Me,Rihanna,0
2016-06-16,116,This Is What You Came For,Calvin HarrisFeaturingRihanna,1
2016-06-16,130,Just Like Fire,P!nk,0
2016-06-16,144,Dangerous Woman,Ariana Grande,0
2016-06-16,158,Work,RihannaFeaturingDrake,1
2016-06-16,172,Don't Mind,Kent Jones,0
2016-06-16,186,Never Forget You,Zara Larsson&MNEK,1
2016-06-16,200,Pillowtalk,ZAYN,0
2016-06-16,214,Love Yourself,Justin Bieber,0
2016-06-16,228,Cake By The Ocean,DNCE,0
2016-06-16,242,Stressed Out,Twenty One Pilots,0
2016-06-16,256,Cheap Thrills,SiaFeaturingSean Paul,1
2016-06-16,270,My House,Flo Rida,0
2016-06-16,284,H.O.L.Y.,Florida Georgia Line,0
2016-06-16,298,Ride,Twenty One Pilots,0
2016-06-16,312,Low Life,FutureFeaturingThe Weeknd,1
2016-06-16,326,"Me, Myself & I",G-EazyxBebe Rexha,0
2016-06-16,340,Controlla,Drake,0
2016-06-16,354,Close,Nick JonasFeaturingTove Lo,1
2016-06-16,368,All The Way Up,"Fat Joe,Remy Ma& Jay Z FeaturingFrench Montana&Infared",1
2016-06-16,382,Lost Boy,Ruth B,0
2016-06-16,396,Let It Go,James Bay,0
2016-06-16,410,Too Good,DrakeFeaturingRihanna,1
2016-06-16,424,Sorry,Justin Bieber,0
2016-06-16,438,Send My Love (To Your New Lover),Adele,0
2016-06-16,452,Oui,Jeremih,0
2016-06-16,466,2 Phones,Kevin Gates,0
2016-06-16,480,Pop Style,DrakeFeaturing The Throne,1
2016-06-16,494,Cut It,O.T. GenasisFeaturingYoung Dolph,1
2016-06-16,508,Me Too,Meghan Trainor,0
2016-06-16,522,Somewhere On A Beach,Dierks Bentley,0
2016-06-16,536,Exchange,Bryson Tiller,0
2016-06-16,550,Sorry,Beyonce,0
2016-06-16,564,T-Shirt,Thomas Rhett,0
2016-06-16,578,Came Here To Forget,Blake Shelton,0
2016-06-16,592,No,Meghan Trainor,0
2016-06-16,606,Middle,DJ SnakeFeaturingBipolar Sunshine,1
2016-06-16,620,Humble And Kind,Tim McGraw,0
2016-06-16,634,Never Be Like You,FlumeFeaturing Kai,1
2016-06-16,648,My Boo,Ghost Town DJ's,0
2016-06-16,662,Into You,Ariana Grande,0
2016-06-16,676,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0
2016-06-16,690,Wild Things,Alessia Cara,0
2016-06-16,704,Wicked,Future,0
2016-06-16,718,Really Really,Kevin Gates,0
2016-06-16,732,The Sound Of Silence,Disturbed,0
2016-06-16,746,Hype,Drake,0
2016-06-16,760,Snapback,Old Dominion,0
2016-06-16,774,Uber Everywhere,MadeinTYO,0
2016-06-16,788,My Church,Maren Morris,0
2016-06-16,802,Wake Up,Fetty Wap,0
2016-06-16,816,I Hate U I Love U,GnashFeaturing Olivia O'Brien,1
2016-06-16,830,Childs Play,Drake,0
2016-06-16,844,Still Here,Drake,0
2016-06-16,858,Body,Dreezy FeaturingJeremih,1
2016-06-16,872,Church Bells,Carrie Underwood,0
2016-06-16,886,Lights Come On,Jason Aldean,0
2016-06-16,900,Wasted Time,Keith Urban,0
2016-06-16,914,Record Year,Eric Church,0
2016-06-16,928,Grammys,DrakeFeaturingFuture,1
2016-06-16,942,Head Over Boots,Jon Pardi,0
2016-06-16,956,Messin' Around,PitbullFeaturingEnrique Iglesias,1
2016-06-16,970,Unsteady,X Ambassadors,0
2016-06-16,984,You Don't Own Me,Grace FeaturingG-Eazy,1
2016-06-16,998,Mind Reader,Dustin Lynch,0
2016-06-16,1012,Light It Up,Major LazerFeaturingNyla& Fuse ODG,1
2016-06-16,1026,Kill Em With Kindness,Selena Gomez,0
2016-06-16,1040,Think Of You,Chris YoungDuet WithCassadee Pope,0
2016-06-16,1054,Might Not,BellyFeaturingThe Weeknd,1
2016-06-16,1068,With You,DrakeFeaturingPARTYNEXTDOOR,1
2016-06-16,1082,Wherever I Go,OneRepublic,0
2016-06-16,1096,Noise,Kenny Chesney,0
2016-06-16,1110,Feel No Ways,Drake,0
2016-06-16,1124,Law,Yo GottiFeaturingE-40,1
2016-06-16,1138,Formation,Beyonce,0
2016-06-16,1152,Gold,Kiiara,0
2016-06-16,1166,If It Ain't Love,Jason Derulo,0
2016-06-16,1180,Moolah,Young Greatness,0
2016-06-16,1194,From The Ground Up,Dan + Shay,0
2016-06-16,1208,9,Drake,0
2016-06-16,1222,Faded,Alan Walker,0
2016-06-16,1236,American Country Love Song,Jake Owen,0
2016-06-16,1250,Youth,Troye Sivan,0
2016-06-16,1264,Piece By Piece,Kelly Clarkson,0
2016-06-16,1278,Peter Pan,Kelsea Ballerini,0
2016-06-16,1292,Make You Miss Me,Sam Hunt,0
2016-06-16,1306,Kiss It Better,Rihanna,0
2016-06-16,1320,With You Tonight / Hasta El Amanecer,Nicky Jam,0
2016-06-16,1334,Ophelia,The Lumineers,0
2016-06-16,1348,No Problem,Chance the RapperFeaturingLil Wayne&2 Chainz,1
2016-06-16,1362,Different For Girls,Dierks BentleyFeaturingElle King,1
2016-06-16,1376,Fix,Chris Lane,0
2016-06-16,1390,"Sit Still, Look Pretty",Daya,0
2016-06-09,4,One Dance,DrakeFeaturingWizkid&Kyla,1
2016-06-09,18,Panda,Desiigner,0
2016-06-09,32,Can't Stop The Feeling!,Justin Timberlake,0
2016-06-09,46,Work From Home,Fifth HarmonyFeaturingTy Dolla $ign,1
2016-06-09,60,Don't Let Me Down,The ChainsmokersFeaturingDaya,1
2016-06-09,74,7 Years,Lukas Graham,0
2016-06-09,88,I Took A Pill In Ibiza,Mike Posner,0
2016-06-09,102,Dangerous Woman,Ariana Grande,0
2016-06-09,116,Needed Me,Rihanna,0
2016-06-09,130,Work,RihannaFeaturingDrake,1
2016-06-09,144,This Is What You Came For,Calvin HarrisFeaturingRihanna,1
2016-06-09,158,Pillowtalk,ZAYN,0
2016-06-09,172,Never Forget You,Zara Larsson&MNEK,1
2016-06-09,186,Cake By The Ocean,DNCE,0
2016-06-09,200,Close,Nick JonasFeaturingTove Lo,1
2016-06-09,214,Just Like Fire,P!nk,0
2016-06-09,228,Love Yourself,Justin Bieber,0
2016-06-09,242,Stressed Out,Twenty One Pilots,0
2016-06-09,256,My House,Flo Rida,0
2016-06-09,270,"Me, Myself & I",G-EazyxBebe Rexha,0
2016-06-09,284,Controlla,Drake,0
2016-06-09,298,Low Life,FutureFeaturingThe Weeknd,1
2016-06-09,312,H.O.L.Y.,Florida Georgia Line,0
2016-06-09,326,Cheap Thrills,SiaFeaturingSean Paul,1
2016-06-09,340,Don't Mind,Kent Jones,0
2016-06-09,354,Send My Love (To Your New Lover),Adele,0
2016-06-09,368,Let It Go,James Bay,0
2016-06-09,382,Pop Style,DrakeFeaturing The Throne,1
2016-06-09,396,Lost Boy,Ruth B,0
2016-06-09,410,Ride,Twenty One Pilots,0
2016-06-09,424,Oui,Jeremih,0
2016-06-09,438,2 Phones,Kevin Gates,0
2016-06-09,452,Sorry,Justin Bieber,0
2016-06-09,466,Too Good,DrakeFeaturingRihanna,1
2016-06-09,480,No,Meghan Trainor,0
2016-06-09,494,Came Here To Forget,Blake Shelton,0
2016-06-09,508,Cut It,O.T. GenasisFeaturingYoung Dolph,1
2016-06-09,522,All The Way Up,"Fat Joe,Remy Ma& Jay Z FeaturingFrench Montana&Infared",1
2016-06-09,536,Sorry,Beyonce,0
2016-06-09,550,My Boo,Ghost Town DJ's,0
2016-06-09,564,Me Too,Meghan Trainor,0
2016-06-09,578,Exchange,Bryson Tiller,0
2016-06-09,592,Middle,DJ SnakeFeaturingBipolar Sunshine,1
2016-06-09,606,Humble And Kind,Tim McGraw,0
2016-06-09,620,Hype,Drake,0
2016-06-09,634,One Call Away,Charlie Puth,0
2016-06-09,648,T-Shirt,Thomas Rhett,0
2016-06-09,662,Somewhere On A Beach,Dierks Bentley,0
2016-06-09,676,The Sound Of Silence,Disturbed,0
2016-06-09,690,Wild Things,Alessia Cara,0
2016-06-09,704,Into You,Ariana Grande,0
2016-06-09,718,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0
2016-06-09,732,Snapback,Old Dominion,0
2016-06-09,746,Never Be Like You,FlumeFeaturing Kai,1
2016-06-09,760,Still Here,Drake,0
2016-06-09,774,Grammys,DrakeFeaturingFuture,1
2016-06-09,788,Childs Play,Drake,0
2016-06-09,802,Wicked,Future,0
2016-06-09,816,I Hate U I Love U,GnashFeaturing Olivia O'Brien,1
2016-06-09,830,My Church,Maren Morris,0
2016-06-09,844,Uber Everywhere,MadeinTYO,0
2016-06-09,858,Body,Dreezy FeaturingJeremih,1
2016-06-09,872,Mind Reader,Dustin Lynch,0
2016-06-09,886,With You,DrakeFeaturingPARTYNEXTDOOR,1
2016-06-09,900,Feel No Ways,Drake,0
2016-06-09,914,Messin' Around,PitbullFeaturingEnrique Iglesias,1
2016-06-09,928,Church Bells,Carrie Underwood,0
2016-06-09,942,You Don't Own Me,Grace FeaturingG-Eazy,1
2016-06-09,956,Think Of You,Chris YoungDuet WithCassadee Pope,0
2016-06-09,970,Wasted Time,Keith Urban,0
2016-06-09,984,Head Over Boots,Jon Pardi,0
2016-06-09,998,9,Drake,0
2016-06-09,1012,Lonesome Broken And Blue,Adam Wakefield,0
2016-06-09,1026,Record Year,Eric Church,0
2016-06-09,1040,Formation,Beyonce,0
2016-06-09,1054,If It Ain't Love,Jason Derulo,0
2016-06-09,1068,Lights Come On,Jason Aldean,0
2016-06-09,1082,Light It Up,Major LazerFeaturingNyla& Fuse ODG,1
2016-06-09,1096,Might Not,BellyFeaturingThe Weeknd,1
2016-06-09,1110,Faded,Alan Walker,0
2016-06-09,1124,Wherever I Go,OneRepublic,0
2016-06-09,1138,U With Me?,Drake,0
2016-06-09,1152,Love On The Brain,Rihanna,0
2016-06-09,1166,Law,Yo GottiFeaturingE-40,1
2016-06-09,1180,Fire & Desire,Drake,0
2016-06-09,1194,Unsteady,X Ambassadors,0
2016-06-09,1208,Youth,Troye Sivan,0
2016-06-09,1222,Moolah,Young Greatness,0
2016-06-09,1236,Piece By Piece,Kelly Clarkson,0
2016-06-09,1250,From The Ground Up,Dan + Shay,0
2016-06-09,1264,Kiss It Better,Rihanna,0
2016-06-09,1278,Noise,Kenny Chesney,0
2016-06-09,1292,Hold Up,Beyonce,0
2016-06-09,1306,Every Breath You Take,Hannah Huston,0
2016-06-09,1320,Redemption,Drake,0
2016-06-09,1334,Gold,Kiiara,0
2016-06-09,1348,Ophelia,The Lumineers,0
2016-06-09,1362,With You Tonight / Hasta El Amanecer,Nicky Jam,0
2016-06-09,1376,Wake Up,Fetty Wap,0
2016-06-09,1390,Down That Road,Alisan Porter,0
2016-06-02,4,One Dance,DrakeFeaturingWizkid&Kyla,1
2016-06-02,18,Panda,Desiigner,0
2016-06-02,32,Can't Stop The Feeling!,Justin Timberlake,0
2016-06-02,46,7 Years,Lukas Graham,0
2016-06-02,60,Work From Home,Fifth HarmonyFeaturingTy Dolla $ign,1
2016-06-02,74,Don't Let Me Down,The ChainsmokersFeaturingDaya,1
2016-06-02,88,I Took A Pill In Ibiza,Mike Posner,0
2016-06-02,102,Work,RihannaFeaturingDrake,1
2016-06-02,116,Pillowtalk,ZAYN,0
2016-06-02,130,Needed Me,Rihanna,0
2016-06-02,144,Love Yourself,Justin Bieber,0
2016-06-02,158,This Is What You Came For,Calvin HarrisFeaturingRihanna,1
2016-06-02,172,Never Forget You,Zara Larsson&MNEK,1
2016-06-02,186,Dangerous Woman,Ariana Grande,0
2016-06-02,200,Stressed Out,Twenty One Pilots,0
2016-06-02,214,My House,Flo Rida,0
2016-06-02,228,Cake By The Ocean,DNCE,0
2016-06-02,242,"Me, Myself & I",G-EazyxBebe Rexha,0
2016-06-02,256,No,Meghan Trainor,0
2016-06-02,270,Low Life,FutureFeaturingThe Weeknd,1
2016-06-02,284,H.O.L.Y.,Florida Georgia Line,0
2016-06-02,298,Controlla,Drake,0
2016-06-02,312,Pop Style,DrakeFeaturing The Throne,1
2016-06-02,326,Close,Nick JonasFeaturingTove Lo,1
2016-06-02,340,Oui,Jeremih,0
2016-06-02,354,Just Like Fire,P!nk,0
2016-06-02,368,2 Phones,Kevin Gates,0
2016-06-02,382,Let It Go,James Bay,0
2016-06-02,396,Sorry,Justin Bieber,0
2016-06-02,410,Lost Boy,Ruth B,0
2016-06-02,424,Don't Mind,Kent Jones,0
2016-06-02,438,My Boo,Ghost Town DJ's,0
2016-06-02,452,Too Good,DrakeFeaturingRihanna,1
2016-06-02,466,Cheap Thrills,SiaFeaturingSean Paul,1
2016-06-02,480,Hype,Drake,0
2016-06-02,494,Ride,Twenty One Pilots,0
2016-06-02,508,Exchange,Bryson Tiller,0
2016-06-02,522,Middle,DJ SnakeFeaturingBipolar Sunshine,1
2016-06-02,536,Me Too,Meghan Trainor,0
2016-06-02,550,Sorry,Beyonce,0
2016-06-02,564,Stitches,Shawn Mendes,0
2016-06-02,578,One Call Away,Charlie Puth,0
2016-06-02,592,Cut It,O.T. GenasisFeaturingYoung Dolph,1
2016-06-02,606,Came Here To Forget,Blake Shelton,0
2016-06-02,620,Somewhere On A Beach,Dierks Bentley,0
2016-06-02,634,Humble And Kind,Tim McGraw,0
2016-06-02,648,Still Here,Drake,0
2016-06-02,662,Roses,The ChainsmokersFeaturingROZES,1
2016-06-02,676,Don't,Bryson Tiller,0
2016-06-02,690,Grammys,DrakeFeaturingFuture,1
2016-06-02,704,All The Way Up,"Fat Joe,Remy Ma& Jay Z FeaturingFrench Montana&Infared",1
2016-06-02,718,T-Shirt,Thomas Rhett,0
2016-06-02,732,Wild Things,Alessia Cara,0
2016-06-02,746,Snapback,Old Dominion,0
2016-06-02,760,Childs Play,Drake,0
2016-06-02,774,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0
2016-06-02,788,Mind Reader,Dustin Lynch,0
2016-06-02,802,Never Be Like You,FlumeFeaturing Kai,1
2016-06-02,816,With You,DrakeFeaturingPARTYNEXTDOOR,1
2016-06-02,830,9,Drake,0
2016-06-02,844,Feel No Ways,Drake,0
2016-06-02,858,Wicked,Future,0
2016-06-02,872,Formation,Beyonce,0
2016-06-02,886,My Church,Maren Morris,0
2016-06-02,900,Think Of You,Chris YoungDuet WithCassadee Pope,0
2016-06-02,914,The Sound Of Silence,Disturbed,0
2016-06-02,928,Wherever I Go,OneRepublic,0
2016-06-02,942,U With Me?,Drake,0
2016-06-02,956,The Fighter,Keith UrbanFeaturingCarrie Underwood,1
2016-06-02,970,Body,Dreezy FeaturingJeremih,1
2016-06-02,984,Uber Everywhere,MadeinTYO,0
2016-06-02,998,If It Ain't Love,Jason Derulo,0
2016-06-02,1012,Wasted Time,Keith Urban,0
2016-06-02,1026,Hold Up,Beyonce,0
2016-06-02,1040,Fire & Desire,Drake,0
2016-06-02,1054,I Hate U I Love U,GnashFeaturing Olivia O'Brien,1
2016-06-02,1068,You Don't Own Me,Grace FeaturingG-Eazy,1
2016-06-02,1082,Kiss It Better,Rihanna,0
2016-06-02,1096,Church Bells,Carrie Underwood,0
2016-06-02,1110,Might Not,BellyFeaturingThe Weeknd,1
2016-06-02,1124,Head Over Boots,Jon Pardi,0
2016-06-02,1138,Record Year,Eric Church,0
2016-06-02,1152,Redemption,Drake,0
2016-06-02,1166,Weston Road Flows,Drake,0
2016-06-02,1180,Keep The Family Close,Drake,0
2016-06-02,1194,No Problem,Chance the RapperFeaturingLil Wayne&2 Chainz,1
2016-06-02,1208,Light It Up,Major LazerFeaturingNyla& Fuse ODG,1
2016-06-02,1222,Law,Yo GottiFeaturingE-40,1
2016-06-02,1236,Piece By Piece,Kelly Clarkson,0
2016-06-02,1250,Faithful,DrakeFeaturing Pimp C &Dvsn,1
2016-06-02,1264,Lights Come On,Jason Aldean,0
2016-06-02,1278,THat Part,ScHoolboy QFeaturingKanye West,1
2016-06-02,1292,Blessings,Chance the RapperFeaturingTy Dolla $ign,1
2016-06-02,1306,I'm Sorry,Adam Wakefield,0
2016-06-02,1320,Messin' Around,PitbullFeaturingEnrique Iglesias,1
2016-06-02,1334,Moolah,Young Greatness,0
2016-06-02,1348,Faded,Alan Walker,0
2016-06-02,1362,Noise,Kenny Chesney,0
2016-06-02,1376,Unsteady,X Ambassadors,0
2016-06-02,1390,Promise,Kid InkFeaturingFetty Wap,1
2016-05-26,4,Can't Stop The Feeling!,Justin Timberlake,0
2016-05-26,18,One Dance,DrakeFeaturingWizkid&Kyla,1
2016-05-26,32,Panda,Desiigner,0
2016-05-26,46,7 Years,Lukas Graham,0
2016-05-26,60,I Took A Pill In Ibiza,Mike Posner,0
2016-05-26,74,Work From Home,Fifth HarmonyFeaturingTy Dolla $ign,1
2016-05-26,88,Don't Let Me Down,The ChainsmokersFeaturingDaya,1
2016-05-26,102,Work,RihannaFeaturingDrake,1
2016-05-26,116,Pillowtalk,ZAYN,0
2016-05-26,130,Needed Me,Rihanna,0
2016-05-26,144,Love Yourself,Justin Bieber,0
2016-05-26,158,My House,Flo Rida,0
2016-05-26,172,Stressed Out,Twenty One Pilots,0
2016-05-26,186,Never Forget You,Zara Larsson&MNEK,1
2016-05-26,200,This Is What You Came For,Calvin HarrisFeaturingRihanna,1
2016-05-26,214,Dangerous Woman,Ariana Grande,0
2016-05-26,228,Cake By The Ocean,DNCE,0
2016-05-26,242,"Me, Myself & I",G-EazyxBebe Rexha,0
2016-05-26,256,No,Meghan Trainor,0
2016-05-26,270,H.O.L.Y.,Florida Georgia Line,0
2016-05-26,284,Low Life,FutureFeaturingThe Weeknd,1
2016-05-26,298,Oui,Jeremih,0
2016-05-26,312,Pop Style,DrakeFeaturing The Throne,1
2016-05-26,326,Sorry,Justin Bieber,0
2016-05-26,340,2 Phones,Kevin Gates,0
2016-05-26,354,Close,Nick JonasFeaturingTove Lo,1
2016-05-26,368,My Boo,Ghost Town DJ's,0
2016-05-26,382,Let It Go,James Bay,0
2016-05-26,396,Middle,DJ SnakeFeaturingBipolar Sunshine,1
2016-05-26,410,Just Like Fire,P!nk,0
2016-05-26,424,Sorry,Beyonce,0
2016-05-26,438,Exchange,Bryson Tiller,0
2016-05-26,452,Lost Boy,Ruth B,0
2016-05-26,466,Stitches,Shawn Mendes,0
2016-05-26,480,Controlla,Drake,0
2016-05-26,494,Don't Mind,Kent Jones,0
2016-05-26,508,Cut It,O.T. GenasisFeaturingYoung Dolph,1
2016-05-26,522,Cheap Thrills,SiaFeaturingSean Paul,1
2016-05-26,536,One Call Away,Charlie Puth,0
2016-05-26,550,Somewhere On A Beach,Dierks Bentley,0
2016-05-26,564,Too Good,DrakeFeaturingRihanna,1
2016-05-26,578,Roses,The ChainsmokersFeaturingROZES,1
2016-05-26,592,Humble And Kind,Tim McGraw,0
2016-05-26,606,Came Here To Forget,Blake Shelton,0
2016-05-26,620,Ride,Twenty One Pilots,0
2016-05-26,634,Don't,Bryson Tiller,0
2016-05-26,648,Formation,Beyonce,0
2016-05-26,662,Hold Up,Beyonce,0
2016-05-26,676,Hype,Drake,0
2016-05-26,690,T-Shirt,Thomas Rhett,0
2016-05-26,704,Wild Things,Alessia Cara,0
2016-05-26,718,All The Way Up,"Fat Joe,Remy Ma& Jay Z FeaturingFrench Montana&Infared",1
2016-05-26,732,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0
2016-05-26,746,Think Of You,Chris YoungDuet WithCassadee Pope,0
2016-05-26,760,Snapback,Old Dominion,0
2016-05-26,774,Still Here,Drake,0
2016-05-26,788,My Church,Maren Morris,0
2016-05-26,802,Mind Reader,Dustin Lynch,0
2016-05-26,816,Never Be Like You,FlumeFeaturing Kai,1
2016-05-26,830,The Sound Of Silence,Disturbed,0
2016-05-26,844,Really Really,Kevin Gates,0
2016-05-26,858,Kiss It Better,Rihanna,0
2016-05-26,872,Grammys,DrakeFeaturingFuture,1
2016-05-26,886,Wasted Time,Keith Urban,0
2016-05-26,900,Wicked,Future,0
2016-05-26,914,Childs Play,Drake,0
2016-05-26,928,If It Ain't Love,Jason Derulo,0
2016-05-26,942,Uber Everywhere,MadeinTYO,0
2016-05-26,956,Might Not,BellyFeaturingThe Weeknd,1
2016-05-26,970,Go Ahead And Break My Heart,Blake SheltonFeaturingGwen Stefani,1
2016-05-26,984,With You,DrakeFeaturingPARTYNEXTDOOR,1
2016-05-26,998,Body,Dreezy FeaturingJeremih,1
2016-05-26,1012,9,Drake,0
2016-05-26,1026,Feel No Ways,Drake,0
2016-05-26,1040,Light It Up,Major LazerFeaturingNyla& Fuse ODG,1
2016-05-26,1054,Ain't Your Mama,Jennifer Lopez,0
2016-05-26,1068,Head Over Boots,Jon Pardi,0
2016-05-26,1082,I Hate U I Love U,GnashFeaturing Olivia O'Brien,1
2016-05-26,1096,Law,Yo GottiFeaturingE-40,1
2016-05-26,1110,U With Me?,Drake,0
2016-05-26,1124,Lights Come On,Jason Aldean,0
2016-05-26,1138,6 Inch,Beyonce FeaturingThe Weeknd,1
2016-05-26,1152,Into You,Ariana Grande,0
2016-05-26,1166,Piece By Piece,Kelly Clarkson,0
2016-05-26,1180,Record Year,Eric Church,0
2016-05-26,1194,You Don't Own Me,Grace FeaturingG-Eazy,1
2016-05-26,1208,Moolah,Young Greatness,0
2016-05-26,1222,Famous,Kanye West,0
2016-05-26,1236,Promise,Kid InkFeaturingFetty Wap,1
2016-05-26,1250,Church Bells,Carrie Underwood,0
2016-05-26,1264,Youth,Troye Sivan,0
2016-05-26,1278,Fire & Desire,Drake,0
2016-05-26,1292,Noise,Kenny Chesney,0
2016-05-26,1306,"Father Stretch My Hands, Pt. 1",Kanye West,0
2016-05-26,1320,I Like The Sound Of That,Rascal Flatts,0
2016-05-26,1334,Faded,Alan Walker,0
2016-05-26,1348,Confession,Florida Georgia Line,0
2016-05-26,1362,Messin' Around,PitbullFeaturingEnrique Iglesias,1
2016-05-26,1376,Team,Iggy Azalea,0
2016-05-26,1390,Ophelia,The Lumineers,0
2016-05-19,4,One Dance,DrakeFeaturingWizkid&Kyla,1
2016-05-19,18,Panda,Desiigner,0
2016-05-19,32,7 Years,Lukas Graham,0
2016-05-19,46,I Took A Pill In Ibiza,Mike Posner,0
2016-05-19,60,Work From Home,Fifth HarmonyFeaturingTy Dolla $ign,1
2016-05-19,74,Work,RihannaFeaturingDrake,1
2016-05-19,88,Don't Let Me Down,The ChainsmokersFeaturingDaya,1
2016-05-19,102,Pillowtalk,ZAYN,0
2016-05-19,116,This Is What You Came For,Calvin HarrisFeaturingRihanna,1
2016-05-19,130,Love Yourself,Justin Bieber,0
2016-05-19,144,Sorry,Beyonce,0
2016-05-19,158,No,Meghan Trainor,0
2016-05-19,172,Needed Me,Rihanna,0
2016-05-19,186,My House,Flo Rida,0
2016-05-19,200,Stressed Out,Twenty One Pilots,0
2016-05-19,214,Hold Up,Beyonce,0
2016-05-19,228,"Me, Myself & I",G-EazyxBebe Rexha,0
2016-05-19,242,Dangerous Woman,Ariana Grande,0
2016-05-19,256,Formation,Beyonce,0
2016-05-19,270,H.O.L.Y.,Florida Georgia Line,0
2016-05-19,284,Pop Style,DrakeFeaturing The Throne,1
2016-05-19,298,Cake By The Ocean,DNCE,0
2016-05-19,312,Never Forget You,Zara Larsson&MNEK,1
2016-05-19,326,Low Life,FutureFeaturingThe Weeknd,1
2016-05-19,340,Oui,Jeremih,0
2016-05-19,354,2 Phones,Kevin Gates,0
2016-05-19,368,Sorry,Justin Bieber,0
2016-05-19,382,6 Inch,Beyonce FeaturingThe Weeknd,1
2016-05-19,396,My Boo,Ghost Town DJ's,0
2016-05-19,410,Middle,DJ SnakeFeaturingBipolar Sunshine,1
2016-05-19,424,Close,Nick JonasFeaturingTove Lo,1
2016-05-19,438,Let It Go,James Bay,0
2016-05-19,452,Hype,Drake,0
2016-05-19,466,Controlla,Drake,0
2016-05-19,480,Exchange,Bryson Tiller,0
2016-05-19,494,Stitches,Shawn Mendes,0
2016-05-19,508,Don't Hurt Yourself,Beyonce FeaturingJack White,1
2016-05-19,522,Grammys,DrakeFeaturingFuture,1
