fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,artista_ya_estado_esta_semana,ranking
2018-07-28,2018-07-07,Coming Home,Keith Urban & Julia Michaels,1,222,0,62
2018-07-28,2018-06-02,Don't Go Breaking My Heart,Backstreet Boys,0,22,0,63
2018-07-28,2018-04-07,Up Down,Morgan Wallen & Florida Georgia Line,1,281,1,59
2018-07-28,2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan,0,242,0,64
2018-07-28,2018-07-14,Growing Pains,Alessia Cara,0,108,0,65
2018-07-28,2018-07-07,Solo,Clean Bandit & Demi Lovato,1,208,0,66
2018-07-28,2018-07-28,Fr Fr,Wiz Khalifa & Lil Skies,1,129,0,73
2018-07-28,2018-07-14,Elevate,Drake,0,263,1,67
2018-07-28,2018-07-28,Wasted,Juice WRLD & Lil Uzi Vert,1,98,1,68
2018-07-28,2018-03-31,Freaky Friday,Lil Dicky & Chris Brown,1,284,0,69
2018-07-28,2018-07-14,Hotel Key,Old Dominion,0,98,0,70
2018-07-28,2018-07-28,Desperate Man,Eric Church,0,161,0,71
2018-07-28,2018-07-28,Hopeless Romantic,Wiz Khalifa & Swae Lee,1,154,1,72
2018-07-28,2018-07-14,Talk Up,Drake & JAY-Z,1,291,1,100
2018-08-04,2018-04-21,Get Along,Kenny Chesney,0,157,0,35
2018-08-04,2017-06-03,Whatever It Takes,Imagine Dragons,0,177,0,34
2018-08-04,2018-05-19,Mercy,Brett Young,0,76,0,33
2018-08-04,2018-06-09,Big Bank,"YG & 2 Chainz, Big Sean & Nicki Minaj",1,105,0,28
2018-08-04,2018-02-24,I Like Me Better,Lauv,0,23,0,31
2018-08-04,2018-06-30,Apes**t,The Carters,0,5,0,30
2018-08-04,2018-07-14,Nonstop,Drake,0,264,0,29
2018-08-04,2018-06-16,Simple,Florida Georgia Line,0,266,0,36
2018-08-04,2017-12-30,Never Be The Same,Camila Cabello,0,100,0,32
2018-08-04,2018-08-04,Natural,Imagine Dragons,0,177,1,37
2018-08-04,2018-03-31,One Number Away,Luke Combs,0,60,0,48
2018-08-04,2018-03-31,Moonlight,XXXTENTACION,0,65,0,39
2018-08-04,2018-02-24,Look Alive,BlocBoy JB & Drake,1,287,1,40
2018-08-04,2018-05-05,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",1,43,0,41
2018-08-04,2018-06-30,Drowns The Whiskey,Jason Aldean & Miranda Lambert,1,299,0,42
2018-08-04,2018-06-09,I Was Jack (You Were Diane),Jake Owen,0,99,0,43
2018-08-04,2018-03-31,Sit Next To Me,Foster The People,0,18,0,44
2018-08-04,2018-05-19,This Is America,Childish Gambino,0,77,0,45
2018-08-04,2018-04-14,Be Careful,Cardi B,0,54,0,46
2018-08-04,2018-03-17,X,Nicky Jam & J Balvin,1,120,0,47
2018-08-04,2018-04-21,One Kiss,Calvin Harris & Dua Lipa,1,276,0,27
2018-08-04,2018-06-09,I'm Upset,Drake,0,264,1,38
2018-08-04,2018-05-26,Back To You,Selena Gomez,0,203,0,26
2018-08-04,2018-05-26,Yes Indeed,Lil Baby & Drake,1,280,1,14
2018-08-04,2018-01-27,Tequila,Dan + Shay,0,86,0,24
2018-08-04,2018-07-07,Life Changes,Thomas Rhett,0,201,0,49
2018-08-04,2018-04-21,I Like It,"Cardi B, Bad Bunny & J Balvin",1,50,1,2
2018-08-04,2018-06-09,Girls Like You,Maroon 5 & Cardi B,1,253,1,3
2018-08-04,2018-08-04,FEFE,6ix9ine & Nicki Minaj & Murda Beatz,1,27,0,4
2018-08-04,2018-05-12,Better Now,Post Malone,0,113,0,5
2018-08-04,2018-04-21,Nice For What,Drake,0,264,1,6
2018-08-04,2018-04-14,Boo'd Up,Ella Mai,0,16,0,7
2018-08-04,2018-05-26,Lucid Dreams,Juice WRLD,0,10,0,8
2018-08-04,2018-03-10,Psycho,Post Malone & Ty Dolla $ign,1,221,1,9
2018-08-04,2018-06-09,Taste,Tyga & Offset,1,102,0,10
2018-08-04,2018-06-16,Youngblood,5 Seconds Of Summer,0,52,0,25
2018-08-04,2018-05-05,No Tears Left To Cry,Ariana Grande,0,175,0,11
2018-08-04,2018-02-03,God's Plan,Drake,0,264,1,13
2018-08-04,2018-02-10,The Middle,"Zedd, Maren Morris & Grey",1,50,0,15
2018-08-04,2018-02-24,Friends,Marshmello & Anne-Marie,1,81,0,16
2018-08-04,2017-03-25,Perfect,Ed Sheeran,0,221,0,17
2018-08-04,2018-03-03,Love Lies,Khalid & Normani,1,101,0,18
2018-08-04,2018-03-17,Sad!,XXXTENTACION,0,65,1,19
2018-08-04,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,385,1,20
2018-08-04,2018-07-28,God Is A Woman,Ariana Grande,0,175,1,21
2018-08-04,2018-02-03,Mine,Bazzi,0,26,0,22
2018-08-04,2018-03-31,In My Blood,Shawn Mendes,0,156,0,23
2018-08-04,2018-03-24,Delicate,Taylor Swift,0,181,0,12
2018-08-04,2018-07-14,In My Feelings,Drake,0,264,1,1
2018-08-04,2018-07-07,Coming Home,Keith Urban & Julia Michaels,1,224,0,50
2018-08-04,2018-07-28,Eastside,"benny blanco, Halsey & Khalid",1,80,1,52
2018-08-04,2018-07-28,Remind Me To Forget,Kygo & Miguel,1,101,0,79
2018-08-04,2018-05-05,OTW,"Khalid, Ty Dolla $ign & 6LACK",1,32,0,80
2018-08-04,2018-08-04,Best Part,Daniel Caesar & H.E.R.,1,7,0,81
2018-08-04,2018-07-28,1942,G-Eazy & Yo Gotti & YBN Nahmir,1,97,0,82
2018-08-04,2018-05-12,Ball For Me,Post Malone & Nicki Minaj,1,344,1,83
2018-08-04,2018-04-28,Cry Pretty,Carrie Underwood,0,192,0,84
2018-08-04,2018-06-30,Ocean,Martin Garrix & Khalid,1,153,1,85
2018-08-04,2018-06-16,Africa,Weezer,0,1,0,86
2018-08-04,2018-03-10,Break Up In The End,Cole Swindell,0,137,0,87
2018-08-04,2018-04-14,Call Out My Name,The Weeknd,0,190,0,89
2018-08-04,2018-07-28,Ocean,TK Kravitz & Jacqueez,1,2,0,78
2018-08-04,2018-08-04,Nevermind,Dennis Lloyd,0,0,0,90
2018-08-04,2018-02-10,Narcos,Migos,0,106,0,92
2018-08-04,2018-08-04,You Should See Me In A Crown,Billie Eilish,0,5,0,93
2018-08-04,2018-07-28,Desperate Man,Eric Church,0,162,0,94
2018-08-04,2018-07-28,Hopeless Romantic,Wiz Khalifa & Swae Lee,1,156,0,95
2018-08-04,2018-06-09,Praise The Lord (Da Shine),A$AP Rocky & Skepta,1,89,0,96
2018-08-04,2018-08-04,Lie,NF,0,27,0,97
2018-08-04,2018-06-23,Lose It,Kane Brown,0,51,0,98
2018-08-04,2018-07-14,Emotionless,Drake,0,264,1,99
2018-08-04,2018-07-14,Can't Take A Joke,Drake,0,264,1,100
2018-08-04,2018-03-17,Changes,XXXTENTACION,0,65,1,51
2018-08-04,2018-06-16,All Mine,Kanye West,0,90,0,91
2018-08-04,2018-08-04,Level Up,Ciara,0,35,0,77
2018-08-04,2018-07-21,Jumpsuit,twenty one pilots,0,89,0,88
2018-08-04,2018-07-28,Broken,lovelytheband,0,1,0,75
2018-08-04,2018-07-28,Hooked,Dylan Scott,0,21,0,76
2018-08-04,2018-07-14,Don't Matter To Me,Drake & Michael Jackson,1,290,1,54
2018-08-04,2018-06-30,Bed,Nicki Minaj & Ariana Grande,1,406,1,55
2018-08-04,2018-07-07,Sober,Demi Lovato,0,148,0,56
2018-08-04,2018-04-14,Take Back Home Girl,Chris Lane & Tori Kelly,1,62,0,57
2018-08-04,2018-05-26,All Girls Are The Same,Juice WRLD,0,10,1,58
2018-08-04,2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan,0,243,0,59
2018-08-04,2018-08-04,I Might Need Security,Chance The Rapper,0,33,0,60
2018-08-04,2018-07-07,Solo,Clean Bandit & Demi Lovato,1,210,1,61
2018-08-04,2018-07-21,Jackie Chan,Tiesto & Dzeko & Preme & Post Malone,1,4,0,62
2018-08-04,2018-07-14,Hotel Key,Old Dominion,0,99,0,63
2018-08-04,2018-07-14,Mob Ties,Drake,0,264,1,53
2018-08-04,2018-04-14,Medicine,Queen Naija,0,7,0,65
2018-08-04,2018-07-28,I'm A Mess,Bebe Rexha,0,119,1,64
2018-08-04,2018-03-31,Freaky Friday,Lil Dicky & Chris Brown,1,286,0,73
2018-08-04,2018-06-16,Sin Pijama,Becky G + Natti Natasha,0,6,0,72
2018-08-04,2018-07-14,Kiss Somebody,Morgan Evans,0,3,0,71
2018-08-04,2018-04-07,Up Down,Morgan Wallen & Florida Georgia Line,1,283,1,70
2018-08-04,2018-07-28,You Say,Lauren Daigle,0,1,0,74
2018-08-04,2018-06-02,Don't Go Breaking My Heart,Backstreet Boys,0,23,0,68
2018-08-04,2018-07-28,Wasted,Juice WRLD & Lil Uzi Vert,1,100,1,67
2018-08-04,2018-07-14,Growing Pains,Alessia Cara,0,109,0,66
2018-08-04,2018-07-28,Summertime Magic,Childish Gambino,0,77,1,69
2018-08-11,2018-06-30,Apes**t,The Carters,0,6,0,35
2018-08-11,2018-01-27,Tequila,Dan + Shay,0,87,0,28
2018-08-11,2018-07-14,Nonstop,Drake,0,265,0,29
2018-08-11,2018-04-21,One Kiss,Calvin Harris & Dua Lipa,1,278,0,30
2018-08-11,2018-03-31,In My Blood,Shawn Mendes,0,157,0,31
2018-08-11,2018-05-19,Mercy,Brett Young,0,77,0,32
2018-08-11,2018-07-28,God Is A Woman,Ariana Grande,0,176,0,27
2018-08-11,2018-02-24,I Like Me Better,Lauv,0,24,0,33
2018-08-11,2018-06-16,Simple,Florida Georgia Line,0,267,0,34
2018-08-11,2017-12-30,Never Be The Same,Camila Cabello,0,101,0,36
2018-08-11,2018-04-14,Be Careful,Cardi B,0,55,0,43
2018-08-11,2018-06-30,Drowns The Whiskey,Jason Aldean & Miranda Lambert,1,301,0,39
2018-08-11,2018-02-24,Look Alive,BlocBoy JB & Drake,1,289,1,40
2018-08-11,2018-05-05,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",1,45,0,41
2018-08-11,2018-08-04,Natural,Imagine Dragons,0,178,0,42
2018-08-11,2018-07-28,Eastside,"benny blanco, Halsey & Khalid",1,82,0,44
2018-08-11,2018-06-09,I'm Upset,Drake,0,265,1,45
2018-08-11,2018-07-07,Life Changes,Thomas Rhett,0,202,0,46
2018-08-11,2018-07-07,Sober,Demi Lovato,0,149,0,47
2018-08-11,2018-03-31,Sit Next To Me,Foster The People,0,19,0,48
2018-08-11,2018-05-26,Back To You,Selena Gomez,0,204,0,26
2018-08-11,2018-03-31,Moonlight,XXXTENTACION,0,66,0,38
2018-08-11,2018-06-09,Big Bank,"YG & 2 Chainz, Big Sean & Nicki Minaj",1,107,0,25
2018-08-11,2018-03-31,One Number Away,Luke Combs,0,61,0,49
2018-08-11,2018-06-16,Youngblood,5 Seconds Of Summer,0,53,0,23
2018-08-11,2018-07-14,In My Feelings,Drake,0,265,1,1
2018-08-11,2018-04-21,I Like It,"Cardi B, Bad Bunny & J Balvin",1,52,0,2
2018-08-11,2018-08-04,FEFE,6ix9ine & Nicki Minaj & Murda Beatz,1,29,0,3
2018-08-11,2018-06-09,Girls Like You,Maroon 5 & Cardi B,1,255,1,4
2018-08-11,2018-08-11,No Brainer,"DJ Khaled & Justin Bieber, Chance The Rapper & Quavo",1,130,0,5
2018-08-11,2018-05-12,Better Now,Post Malone,0,114,0,6
2018-08-11,2018-05-26,Lucid Dreams,Juice WRLD,0,11,0,7
2018-08-11,2018-04-14,Boo'd Up,Ella Mai,0,17,0,8
2018-08-11,2018-06-09,Taste,Tyga & Offset,1,104,0,9
2018-08-11,2018-04-21,Nice For What,Drake,0,265,1,10
2018-08-11,2018-02-03,Mine,Bazzi,0,27,0,24
2018-08-11,2018-03-10,Psycho,Post Malone & Ty Dolla $ign,1,223,1,11
2018-08-11,2018-03-24,Delicate,Taylor Swift,0,182,0,13
2018-08-11,2018-05-26,Yes Indeed,Lil Baby & Drake,1,282,1,14
2018-08-11,2018-03-03,Love Lies,Khalid & Normani,1,103,1,15
2018-08-11,2018-02-03,God's Plan,Drake,0,265,1,16
2018-08-11,2018-02-10,The Middle,"Zedd, Maren Morris & Grey",1,52,0,17
2018-08-11,2017-03-25,Perfect,Ed Sheeran,0,222,0,18
2018-08-11,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,387,1,19
2018-08-11,2018-02-24,Friends,Marshmello & Anne-Marie,1,83,0,20
2018-08-11,2018-03-17,Sad!,XXXTENTACION,0,66,1,21
2018-08-11,2018-04-21,Get Along,Kenny Chesney,0,158,0,22
2018-08-11,2018-05-05,No Tears Left To Cry,Ariana Grande,0,176,1,12
2018-08-11,2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan,0,244,0,50
2018-08-11,2017-06-03,Whatever It Takes,Imagine Dragons,0,178,1,37
2018-08-11,2018-05-19,This Is America,Childish Gambino,0,78,0,52
2018-08-11,2018-07-28,You Say,Lauren Daigle,0,2,0,78
2018-08-11,2018-07-28,Summertime Magic,Childish Gambino,0,78,1,79
2018-08-11,2018-08-11,One Day,Logic & Ryan Tedder,1,58,0,80
2018-08-11,2018-04-28,Cry Pretty,Carrie Underwood,0,193,0,81
2018-08-11,2018-08-04,Best Part,Daniel Caesar & H.E.R.,1,9,0,82
2018-08-11,2018-03-31,Freaky Friday,Lil Dicky & Chris Brown,1,288,0,83
2018-08-11,2018-06-09,Praise The Lord (Da Shine),A$AP Rocky & Skepta,1,91,0,84
2018-08-11,2018-03-10,Break Up In The End,Cole Swindell,0,138,0,85
2018-08-11,2018-08-04,Nevermind,Dennis Lloyd,0,1,0,86
2018-08-11,2018-08-11,Side Effects,The Chainsmokers & Emily Warren,1,134,0,87
2018-08-11,2018-07-28,1942,G-Eazy & Yo Gotti & YBN Nahmir,1,99,0,77
2018-08-11,2018-05-05,OTW,"Khalid, Ty Dolla $ign & 6LACK",1,34,0,88
2018-08-11,2018-08-04,Lie,NF,0,28,0,90
2018-08-11,2018-02-10,Narcos,Migos,0,107,0,91
2018-08-11,2018-08-11,That's On Me,Yella Beezy,0,0,0,92
2018-08-11,2018-07-28,Desperate Man,Eric Church,0,163,0,93
2018-08-11,2018-06-23,Lose It,Kane Brown,0,52,0,94
2018-08-11,2018-04-14,Call Out My Name,The Weeknd,0,191,0,95
2018-08-11,2018-06-16,All Mine,Kanye West,0,91,0,96
2018-08-11,2018-06-30,Ocean,Martin Garrix & Khalid,1,155,1,97
2018-08-11,2018-07-14,Karma,Queen Naija,0,8,0,98
2018-08-11,2018-08-11,Handgun,YG & A$AP Rocky,1,183,1,99
2018-08-11,2018-05-12,Ball For Me,Post Malone & Nicki Minaj,1,346,1,89
2018-08-11,2018-07-28,Ocean,TK Kravitz & Jacqueez,1,4,0,76
2018-08-11,2018-07-07,Coming Home,Keith Urban & Julia Michaels,1,226,0,51
2018-08-11,2018-07-28,Remind Me To Forget,Kygo & Miguel,1,103,0,74
2018-08-11,2018-07-28,Wasted,Juice WRLD & Lil Uzi Vert,1,102,1,75
2018-08-11,2018-04-14,Medicine,Queen Naija,0,8,1,54
2018-08-11,2018-04-14,Take Back Home Girl,Chris Lane & Tori Kelly,1,64,0,55
2018-08-11,2018-03-17,Changes,XXXTENTACION,0,66,1,56
2018-08-11,2018-05-26,All Girls Are The Same,Juice WRLD,0,11,1,57
2018-08-11,2018-07-07,Solo,Clean Bandit & Demi Lovato,1,212,1,58
2018-08-11,2018-08-04,Level Up,Ciara,0,36,0,59
2018-08-11,2018-07-14,Hotel Key,Old Dominion,0,100,0,60
2018-08-11,2018-07-21,Jackie Chan,Tiesto & Dzeko & Preme & Post Malone,1,6,0,61
2018-08-11,2018-06-09,I Was Jack (You Were Diane),Jake Owen,0,100,0,62
2018-08-11,2018-06-30,Bed,Nicki Minaj & Ariana Grande,1,408,1,63
2018-08-11,2018-07-28,I'm A Mess,Bebe Rexha,0,120,1,53
2018-08-11,2018-07-14,Mob Ties,Drake,0,265,1,64
2018-08-11,2018-08-11,Drunk Me,Mitchell Tenpenny,0,0,0,100
2018-08-11,2018-07-28,Hooked,Dylan Scott,0,22,0,72
2018-08-11,2018-07-14,Growing Pains,Alessia Cara,0,110,0,71
2018-08-11,2018-06-16,Sin Pijama,Becky G + Natti Natasha,0,7,0,70
2018-08-11,2018-04-07,Up Down,Morgan Wallen & Florida Georgia Line,1,285,1,73
2018-08-11,2018-06-16,Africa,Weezer,0,2,0,68
2018-08-11,2018-07-14,Kiss Somebody,Morgan Evans,0,4,0,67
2018-08-11,2018-07-14,Don't Matter To Me,Drake & Michael Jackson,1,292,1,66
2018-08-11,2018-06-02,Don't Go Breaking My Heart,Backstreet Boys,0,24,0,65
2018-08-11,2018-07-28,Broken,lovelytheband,0,2,0,69
2018-08-18,2018-08-18,Stop Trying To Be God,Travis Scott,0,103,0,27
2018-08-18,2018-08-18,5% Tint,Travis Scott,0,103,1,36
2018-08-18,2018-07-14,Nonstop,Drake,0,266,0,29
2018-08-18,2018-08-18,Wake Up,Travis Scott,0,103,1,30
2018-08-18,2018-08-18,No Bystanders,Travis Scott,0,103,1,31
2018-08-18,2018-02-24,Friends,Marshmello & Anne-Marie,1,85,0,32
2018-08-18,2018-05-26,Back To You,Selena Gomez,0,205,0,33
2018-08-18,2018-05-19,Mercy,Brett Young,0,78,0,34
2018-08-18,2018-02-03,Mine,Bazzi,0,28,0,35
2018-08-18,2018-03-17,Sad!,XXXTENTACION,0,67,0,28
2018-08-18,2018-08-18,NC-17,Travis Scott,0,103,1,41
2018-08-18,2018-07-28,God Is A Woman,Ariana Grande,0,177,0,39
2018-08-18,2018-04-21,One Kiss,Calvin Harris & Dua Lipa,1,280,0,40
2018-08-18,2018-03-31,In My Blood,Shawn Mendes,0,158,0,42
2018-08-18,2018-08-18,Who? What!,Travis Scott,0,103,1,43
2018-08-18,2018-04-21,Get Along,Kenny Chesney,0,159,0,44
2018-08-18,2018-06-16,Simple,Florida Georgia Line,0,268,0,45
2018-08-18,2017-12-30,Never Be The Same,Camila Cabello,0,102,0,46
2018-08-18,2018-08-18,Skeletons,Travis Scott,0,103,1,47
2018-08-18,2018-08-18,R.I.P Screw,Travis Scott,0,103,1,26
2018-08-18,2018-08-18,Can't Say,Travis Scott,0,103,1,38
2018-08-18,2018-08-18,Yosemite,Travis Scott,0,103,1,25
2018-08-18,2018-03-10,Psycho,Post Malone & Ty Dolla $ign,1,225,0,13
2018-08-18,2018-02-03,God's Plan,Drake,0,266,1,23
2018-08-18,2018-07-14,In My Feelings,Drake,0,266,1,1
2018-08-18,2018-06-09,Girls Like You,Maroon 5 & Cardi B,1,257,0,2
2018-08-18,2018-04-21,I Like It,"Cardi B, Bad Bunny & J Balvin",1,54,0,3
2018-08-18,2018-08-18,Sicko Mode,Travis Scott,0,103,1,4
2018-08-18,2018-08-04,FEFE,6ix9ine & Nicki Minaj & Murda Beatz,1,31,0,5
2018-08-18,2018-05-12,Better Now,Post Malone,0,115,1,6
2018-08-18,2018-05-26,Lucid Dreams,Juice WRLD,0,12,0,7
2018-08-18,2018-08-18,Stargazing,Travis Scott,0,103,1,8
2018-08-18,2018-06-09,Taste,Tyga & Offset,1,106,0,9
2018-08-18,2018-04-14,Boo'd Up,Ella Mai,0,18,0,10
2018-08-18,2018-08-18,Carousel,Travis Scott,0,103,1,24
2018-08-18,2018-08-11,No Brainer,"DJ Khaled & Justin Bieber, Chance The Rapper & Quavo",1,132,0,11
2018-08-18,2018-08-18,Astrothunder,Travis Scott,0,103,1,48
2018-08-18,2018-05-05,No Tears Left To Cry,Ariana Grande,0,177,1,14
2018-08-18,2018-03-03,Love Lies,Khalid & Normani,1,105,0,15
2018-08-18,2018-06-09,Big Bank,"YG & 2 Chainz, Big Sean & Nicki Minaj",1,109,0,16
2018-08-18,2018-03-24,Delicate,Taylor Swift,0,183,0,17
2018-08-18,2018-05-26,Yes Indeed,Lil Baby & Drake,1,284,1,18
2018-08-18,2018-02-10,The Middle,"Zedd, Maren Morris & Grey",1,54,0,19
2018-08-18,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,389,1,20
2018-08-18,2017-03-25,Perfect,Ed Sheeran,0,223,0,21
2018-08-18,2018-06-16,Youngblood,5 Seconds Of Summer,0,54,0,22
2018-08-18,2018-04-21,Nice For What,Drake,0,266,1,12
2018-08-18,2018-02-24,I Like Me Better,Lauv,0,25,0,49
2018-08-18,2018-01-27,Tequila,Dan + Shay,0,88,0,37
2018-08-18,2018-07-28,Summertime Magic,Childish Gambino,0,79,0,100
2018-08-18,2018-08-18,Trip,Ella Mai,0,18,1,79
2018-08-18,2018-05-19,This Is America,Childish Gambino,0,79,1,80
2018-08-18,2018-07-28,Remind Me To Forget,Kygo & Miguel,1,105,0,81
2018-08-18,2018-07-28,Hooked,Dylan Scott,0,23,0,82
2018-08-18,2018-07-14,Growing Pains,Alessia Cara,0,111,0,83
2018-08-18,2018-06-30,Bed,Nicki Minaj & Ariana Grande,1,410,1,84
2018-08-18,2018-07-28,You Say,Lauren Daigle,0,3,0,85
2018-08-18,2018-06-23,Lose It,Kane Brown,0,53,0,86
2018-08-18,2018-08-18,Lean Wit Me,Juice WRLD,0,12,1,87
2018-08-18,2018-04-07,Up Down,Morgan Wallen & Florida Georgia Line,1,287,1,88
2018-08-18,2018-03-17,Changes,XXXTENTACION,0,67,1,78
2018-08-18,2018-04-28,Cry Pretty,Carrie Underwood,0,194,0,89
2018-08-18,2018-06-09,I Was Jack (You Were Diane),Jake Owen,0,101,0,91
2018-08-18,2018-08-04,Best Part,Daniel Caesar & H.E.R.,1,11,0,92
2018-08-18,2018-06-16,Sin Pijama,Becky G + Natti Natasha,0,8,0,93
2018-08-18,2018-07-14,Mob Ties,Drake,0,266,1,94
2018-08-18,2018-08-11,That's On Me,Yella Beezy,0,1,0,95
2018-08-18,2018-07-07,Coming Home,Keith Urban & Julia Michaels,1,228,0,96
2018-08-18,2018-07-28,Wasted,Juice WRLD & Lil Uzi Vert,1,104,1,97
2018-08-18,2018-08-11,Handgun,YG & A$AP Rocky,1,185,1,98
2018-08-18,2018-08-04,Nevermind,Dennis Lloyd,0,2,0,99
2018-08-18,2018-06-30,Apes**t,The Carters,0,7,0,51
2018-08-18,2018-03-10,Break Up In The End,Cole Swindell,0,139,0,90
2018-08-18,2018-07-14,Kiss Somebody,Morgan Evans,0,5,0,77
2018-08-18,2017-06-17,Butterfly Effect,Travis Scott,0,103,1,50
2018-08-18,2018-06-02,Don't Go Breaking My Heart,Backstreet Boys,0,25,0,75
2018-08-18,2018-08-18,Could've Been,H.E.R. & Bryson Tiller,1,42,1,76
2018-08-18,2018-08-18,Houstonfornication,Travis Scott,0,103,1,53
2018-08-18,2018-08-04,Natural,Imagine Dragons,0,179,0,54
2018-08-18,2018-07-28,Eastside,"benny blanco, Halsey & Khalid",1,84,1,55
2018-08-18,2018-07-07,Life Changes,Thomas Rhett,0,203,0,56
2018-08-18,2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan,0,245,0,57
2018-08-18,2018-03-31,Moonlight,XXXTENTACION,0,67,1,58
2018-08-18,2018-05-05,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",1,47,0,59
2018-08-18,2018-08-18,Beautiful,Bazzi & Camila Cabello,1,130,1,60
2018-08-18,2018-04-14,Be Careful,Cardi B,0,56,1,61
2018-08-18,2018-07-28,I'm A Mess,Bebe Rexha,0,121,1,62
2018-08-18,2018-06-30,Drowns The Whiskey,Jason Aldean & Miranda Lambert,1,303,0,52
2018-08-18,2018-07-14,Hotel Key,Old Dominion,0,101,0,64
2018-08-18,2018-06-09,I'm Upset,Drake,0,266,1,65
2018-08-18,2018-07-07,Solo,Clean Bandit & Demi Lovato,1,214,0,66
2018-08-18,2018-04-14,Take Back Home Girl,Chris Lane & Tori Kelly,1,66,0,67
2018-08-18,2018-08-18,Coffee Bean,Travis Scott,0,103,1,68
2018-08-18,2018-05-26,All Girls Are The Same,Juice WRLD,0,12,1,69
2018-08-18,2018-07-28,1942,G-Eazy & Yo Gotti & YBN Nahmir,1,101,0,70
2018-08-18,2018-04-14,Medicine,Queen Naija,0,9,0,71
2018-08-18,2018-07-21,Jackie Chan,Tiesto & Dzeko & Preme & Post Malone,1,8,0,72
2018-08-18,2018-06-16,Africa,Weezer,0,3,0,73
2018-08-18,2018-07-28,Broken,lovelytheband,0,3,0,74
2018-08-18,2018-08-04,Level Up,Ciara,0,37,0,63
2018-08-25,2018-06-30,Drowns The Whiskey,Jason Aldean & Miranda Lambert,1,305,0,36
2018-08-25,2018-06-16,Simple,Florida Georgia Line,0,269,0,35
2018-08-25,2018-08-04,Natural,Imagine Dragons,0,180,0,34
2018-08-25,2018-01-27,Tequila,Dan + Shay,0,89,0,28
2018-08-25,2018-04-21,One Kiss,Calvin Harris & Dua Lipa,1,282,0,32
2018-08-25,2018-02-03,Mine,Bazzi,0,29,0,31
2018-08-25,2018-07-28,God Is A Woman,Ariana Grande,0,178,0,30
2018-08-25,2018-05-19,Mercy,Brett Young,0,79,0,29
2018-08-25,2018-02-24,Friends,Marshmello & Anne-Marie,1,87,0,33
2018-08-25,2017-12-30,Never Be The Same,Camila Cabello,0,103,0,37
2018-08-25,2018-06-30,Bed,Nicki Minaj & Ariana Grande,1,412,1,42
2018-08-25,2018-02-24,I Like Me Better,Lauv,0,26,0,39
2018-08-25,2018-04-21,Get Along,Kenny Chesney,0,160,0,40
2018-08-25,2018-06-30,Apes**t,The Carters,0,8,0,41
2018-08-25,2018-08-18,Yosemite,Travis Scott,0,104,0,43
2018-08-25,2018-04-21,Chun-Li,Nicki Minaj,0,234,1,44
2018-08-25,2018-07-07,Life Changes,Thomas Rhett,0,204,0,45
2018-08-25,2018-08-25,Taking A Walk,Trippie Redd,0,25,0,46
2018-08-25,2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan,0,246,0,47
2018-08-25,2018-07-28,Eastside,"benny blanco, Halsey & Khalid",1,86,0,48
2018-08-25,2018-08-18,Stargazing,Travis Scott,0,104,1,27
2018-08-25,2018-03-31,In My Blood,Shawn Mendes,0,159,0,38
2018-08-25,2018-03-17,Sad!,XXXTENTACION,0,68,0,26
2018-08-25,2018-03-10,Psycho,Post Malone & Ty Dolla $ign,1,227,0,13
2018-08-25,2018-02-03,God's Plan,Drake,0,267,0,24
2018-08-25,2018-07-14,In My Feelings,Drake,0,267,1,1
2018-08-25,2018-06-09,Girls Like You,Maroon 5 & Cardi B,1,259,0,2
2018-08-25,2018-04-21,I Like It,"Cardi B, Bad Bunny & J Balvin",1,56,0,3
2018-08-25,2018-08-04,FEFE,6ix9ine & Nicki Minaj & Murda Beatz,1,33,0,4
